user_id,age,region,device,primary_interest,secondary_interest_1,secondary_interest_2,creator_affinity,avg_session_minutes
691,26,LATAM,iOS,Travel,Music,Food,0.6344533559281987,17.872571223980533
692,35,APAC,iOS,Fashion,Comedy,Food,0.413866171566058,17.950650876771476
693,13,EMEA,iOS,Fashion,Comedy,Travel,0.6899564122718815,7.2868840341557375
694,21,EMEA,iOS,Food,Comedy,Sports,0.2561280795881679,6.006995377696206
695,21,NA,Web,Food,DIY,Music,0.4692856268524135,11.594788544597613
696,13,LATAM,iOS,Music,Fashion,Education,0.8434214662220596,7.654024015626462
697,20,LATAM,iOS,Dance,Comedy,Travel,0.4074278407265244,21.387914320041396
698,20,NA,Android,Food,Education,Comedy,0.6841414800024626,7.586185531724676
699,26,NA,Android,Comedy,DIY,Music,0.5280237709682496,10.365713758604507
700,36,NA,Android,Food,Dance,Sports,0.45316811393219747,12.663407174941474
701,26,NA,iOS,Comedy,DIY,Food,0.9329053503280216,2.928327539598045
702,19,EMEA,Android,DIY,Travel,Sports,0.47460937446430684,6.406514673442621
703,27,EMEA,iOS,Music,Dance,DIY,0.3893407211896147,30.723737444523714
704,36,NA,iOS,Music,Education,Fashion,0.9274410525122165,17.384663168814264
705,20,LATAM,Android,Fashion,Sports,DIY,0.796755484748652,7.510884772065525
706,20,EMEA,Android,Comedy,Travel,Education,0.7454397709585578,15.756918443841654
707,32,EMEA,iOS,Travel,Music,DIY,0.23962795365350065,21.16294893692832
708,26,APAC,Android,Dance,Food,Fashion,0.30496396857262065,8.397913303142044
709,33,LATAM,iOS,Comedy,Food,DIY,0.7106719710477303,16.8481210084214
710,27,APAC,iOS,Sports,DIY,Food,0.3675462692210082,15.318569602389434
711,33,NA,iOS,Sports,Music,Dance,0.3805103885042873,3.8085083038405982
712,19,LATAM,Android,Dance,DIY,Comedy,0.8233108122748887,8.43173766144101
713,27,NA,iOS,Sports,Travel,Comedy,0.42873995906955414,26.08449661878414
714,26,LATAM,Android,Sports,Fashion,DIY,0.25726984172153283,30.175862839136958
715,18,LATAM,iOS,Food,Fashion,Comedy,0.2291455578478889,17.477709075296232
716,15,NA,Android,Fashion,Music,Dance,0.5545423897962303,6.240836769515829
717,33,EMEA,Android,Education,Food,Music,0.6937028621477168,1.1477467611176049
718,25,NA,iOS,Food,Travel,Education,0.8951081867134423,5.600498949080058
719,19,NA,iOS,Travel,Food,Sports,0.28864351602611144,3.3704641852778443
720,27,NA,iOS,Food,Fashion,Comedy,0.35733826103063704,27.306804845945955
721,37,LATAM,Android,DIY,Travel,Sports,0.623840488725977,1.9639376403015052
722,13,NA,iOS,Sports,Comedy,Travel,0.4912866897935801,3.900486658071944
723,16,LATAM,Android,Music,Dance,Travel,0.5860299609963957,11.431223679480375
724,20,NA,iOS,Food,Dance,Fashion,0.9392997191873724,9.837931750866613
725,39,EMEA,Android,Sports,Travel,Education,0.6359133230917497,25.273858346434693
726,30,APAC,Android,Dance,Food,Sports,0.5320964884896608,14.697604467509223
727,34,LATAM,Android,Education,Comedy,Sports,0.991551925359796,8.884473962174212
728,18,EMEA,Web,DIY,Dance,Comedy,0.25217253591962907,21.639654224866387
729,19,APAC,iOS,DIY,Music,Sports,0.9456907586969376,7.351780259727341
730,31,APAC,Android,Music,Fashion,Travel,0.6013294736523864,26.581210808827635
731,28,EMEA,iOS,Fashion,Travel,Sports,0.6030050702137105,5.009458532282509
732,32,APAC,Android,Food,Comedy,Music,0.9375714673625675,9.584511511997567
733,26,APAC,Android,Fashion,DIY,Sports,0.6058591836744556,1.361146425857709
734,30,EMEA,Android,DIY,Food,Fashion,0.5507256724241191,18.069427262684616
735,29,LATAM,Android,Travel,Sports,Food,0.4179908736937592,10.98812305624643
736,34,NA,iOS,Food,Travel,Fashion,0.7270534134539368,26.62623888658993
737,34,NA,iOS,Sports,Travel,Comedy,0.6557160727838093,8.209471117016069
738,15,LATAM,iOS,Sports,Fashion,Dance,0.3714763495582265,2.888387074351262
739,13,LATAM,Android,Sports,DIY,Travel,0.7675303320490598,13.46265879229552
740,36,LATAM,Android,Travel,Dance,Music,0.7152694858693125,6.553452312123894
741,37,EMEA,iOS,Education,Sports,Comedy,0.5178671073652327,16.41148082459615
742,19,EMEA,iOS,Music,Travel,Fashion,0.20352073752284047,5.096187378900905
743,13,APAC,iOS,Food,Comedy,Education,0.5572649201409502,23.666111973296292
744,28,NA,iOS,Fashion,Dance,Comedy,0.20484649370420138,10.360548201178048
745,35,NA,iOS,Music,Comedy,DIY,0.2599987914392319,8.909509289957017
746,42,EMEA,Android,Food,Dance,Sports,0.5444879219846672,22.668335034044595
747,32,APAC,Android,Fashion,Dance,Education,0.26553590734826216,18.243867450526892
748,25,APAC,iOS,Fashion,Food,Education,0.420532347029733,5.679245082392984
749,20,APAC,Android,Comedy,Music,Sports,0.7243930948471748,17.902272253802536
750,28,APAC,Android,Dance,Fashion,Music,0.44689227408753524,15.558335250168136
751,25,NA,iOS,Dance,DIY,Comedy,0.9981188752972083,9.276288169736315
752,19,LATAM,iOS,Fashion,Music,Food,0.933041627131985,16.971649866522498
753,44,NA,iOS,Dance,Education,Travel,0.6682479236684189,23.59903813119919
754,42,EMEA,iOS,Fashion,Comedy,Travel,0.9735577109079443,9.474135668339851
755,37,APAC,Android,Sports,Education,Food,0.8944138355460176,9.497309392475499
756,20,NA,Web,DIY,Dance,Sports,0.45511881507238966,9.129732816472336
757,34,EMEA,iOS,Comedy,Food,Music,0.7996769967882476,5.498003978469114
758,33,NA,Android,Education,Comedy,Food,0.3094654272031579,9.40378156785039
759,31,NA,iOS,Comedy,Music,Food,0.7476411395029929,8.667739830392957
760,37,NA,Android,Music,Fashion,Education,0.5928654611956643,8.30429189073292
761,33,NA,Android,Music,Dance,Education,0.21346075140225979,8.213036705647092
762,33,APAC,iOS,Comedy,Sports,Dance,0.4193838579122966,3.8914473596035504
763,33,LATAM,iOS,DIY,Fashion,Music,0.9643057739233989,19.44132606253445
764,30,APAC,Android,Comedy,DIY,Music,0.4526651880707846,6.398620738337835
765,13,EMEA,Web,Sports,Fashion,Music,0.3451635642411526,24.44603239863958
766,28,NA,iOS,Travel,Sports,DIY,0.3500251572577667,4.634406135791051
767,23,NA,iOS,Music,Fashion,Comedy,0.5833706117135593,28.014954667525114
768,17,APAC,iOS,Travel,Fashion,Music,0.8741193925364279,7.621868028973231
769,41,NA,Android,Music,Comedy,Dance,0.8064014121066772,18.04411302821522
770,41,APAC,Android,Food,Music,Comedy,0.5494816060302194,10.91408238093651
771,38,NA,Android,Fashion,Education,Comedy,0.3669815067495685,3.4391166491610687
772,30,EMEA,Android,Food,Education,Music,0.2368519200817529,3.6027976231369943
773,38,APAC,Android,Dance,DIY,Education,0.5701042555861848,5.990896187908242
774,28,NA,Android,Sports,Travel,Education,0.8518202788145535,7.301804759333895
775,29,NA,iOS,Fashion,DIY,Music,0.783745594875451,9.689966409097227
776,19,APAC,Android,Dance,Comedy,Music,0.5268806141018003,12.579757422596852
777,31,NA,iOS,Travel,Sports,Music,0.6757621375340803,8.80265484805956
778,28,LATAM,iOS,Music,Sports,Food,0.5489972167569741,12.12390499747886
779,17,LATAM,Web,Education,Comedy,Dance,0.6632128878321423,13.501750795705806
780,27,NA,Android,Sports,Fashion,Food,0.6140041955148394,8.520127388327918
781,27,EMEA,Web,Dance,Travel,Education,0.7447732801001272,15.390453655185741
782,42,EMEA,iOS,Sports,Comedy,Dance,0.6061670748264991,17.70351780759446
783,35,LATAM,Android,Sports,Food,Travel,0.9524887985340469,13.735349852502328
784,28,APAC,Android,Fashion,Music,Travel,0.542422545265349,14.263823034547693
785,29,NA,iOS,Music,Food,Dance,0.21273304243176874,11.394010206055675
786,28,NA,iOS,DIY,Food,Comedy,0.3890988283271877,20.54194778245071
787,26,EMEA,Android,Education,DIY,Comedy,0.6004854864853248,9.849756244095168
788,19,APAC,iOS,Education,Comedy,DIY,0.6324574815109296,6.0759415795224605
789,26,NA,Web,Education,Music,Travel,0.6419078314496428,10.058069382620365
790,22,NA,iOS,Education,Comedy,Food,0.7716416786160658,3.4922623855000055
791,17,LATAM,iOS,Sports,DIY,Comedy,0.41971851409402233,3.129420351699805
792,32,APAC,Android,Music,Comedy,DIY,0.7319229432331817,17.75869723603078
793,31,NA,iOS,Food,Education,Sports,0.7632258184953702,24.69827745834541
794,13,LATAM,Web,Dance,Comedy,DIY,0.5290246020966611,7.799992152095751
795,27,EMEA,Android,Comedy,Travel,Food,0.5217352793170577,17.869358931354135
796,35,LATAM,iOS,DIY,Sports,Fashion,0.3431398285251598,1.729930103087354
797,36,NA,Android,DIY,Sports,Travel,0.5311899010042991,13.7644049633778
798,36,NA,Android,Food,Fashion,Sports,0.82945303336561,9.878002341090092
799,28,LATAM,Android,Sports,Travel,Fashion,0.9271784044399072,27.270628779754496
